Year,Experiment,Site,Burn Trt,Watershed,Block,Plot,spnum,June,August,Comments
2024,Ghost Fire,Konza,Annual,SPB,D,3,42,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,120,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,121,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,125,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,127,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,128,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,130,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,140,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,147,,,
2024,Ghost Fire,Konza,Annual,SPB,D,3,112,3,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,2,,80,
2024,Ghost Fire,Konza,Annual,SPB,D,4,3,,13,
2024,Ghost Fire,Konza,Annual,SPB,D,4,4,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,5,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,14,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,11,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,12,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,15,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,17,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,18,,6,
2024,Ghost Fire,Konza,Annual,SPB,D,4,21,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,23,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,34,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,33,1,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,165,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,46,,4,
2024,Ghost Fire,Konza,Annual,SPB,D,4,40,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,56,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,55,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,58,,3,
2024,Ghost Fire,Konza,Annual,SPB,D,4,59,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,60,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,66,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,70,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,106,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,300,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,86,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,90,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,143,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,102,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,111,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,117,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,234,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,42,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,120,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,121,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,125,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,127,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,128,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,130,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,140,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,147,,,
2024,Ghost Fire,Konza,Annual,SPB,D,4,112,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,2,,12,
2024,Ghost Fire,Konza,Annual,SPB,D,5,3,,90,
2024,Ghost Fire,Konza,Annual,SPB,D,5,4,,2,
2024,Ghost Fire,Konza,Annual,SPB,D,5,5,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,14,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,11,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,12,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,15,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,17,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,18,,5,
2024,Ghost Fire,Konza,Annual,SPB,D,5,21,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,23,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,34,1,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,33,1,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,165,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,46,,5,
2024,Ghost Fire,Konza,Annual,SPB,D,5,40,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,56,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,55,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,58,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,59,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,60,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,66,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,70,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,106,1,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,300,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,86,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,90,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,143,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,102,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,111,1,1,
2024,Ghost Fire,Konza,Annual,SPB,D,5,117,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,234,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,42,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,120,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,121,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,125,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,127,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,128,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,130,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,140,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,147,,,
2024,Ghost Fire,Konza,Annual,SPB,D,5,112,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,2,,80,
2024,Ghost Fire,Konza,Annual,SPB,D,6,3,,20,
2024,Ghost Fire,Konza,Annual,SPB,D,6,4,,3,
2024,Ghost Fire,Konza,Annual,SPB,D,6,5,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,14,4,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,11,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,12,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,15,,3,
2024,Ghost Fire,Konza,Annual,SPB,D,6,17,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,18,,12,
2024,Ghost Fire,Konza,Annual,SPB,D,6,21,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,23,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,34,5,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,33,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,165,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,46,,4,
2024,Ghost Fire,Konza,Annual,SPB,D,6,40,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,56,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,55,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,58,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,59,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,60,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,66,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,70,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,106,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,300,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,86,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,90,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,143,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,102,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,111,1,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,117,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,234,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,42,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,120,2,4,
2024,Ghost Fire,Konza,Annual,SPB,D,6,121,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,125,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,127,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,128,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,130,1,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,140,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,147,,,
2024,Ghost Fire,Konza,Annual,SPB,D,6,112,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,2,,25,
2024,Ghost Fire,Konza,Annual,SPB,E,1,3,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,4,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,5,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,14,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,11,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,12,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,15,,65,
2024,Ghost Fire,Konza,Annual,SPB,E,1,17,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,18,,5,
2024,Ghost Fire,Konza,Annual,SPB,E,1,21,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,23,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,34,5,5,
2024,Ghost Fire,Konza,Annual,SPB,E,1,33,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,165,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,46,,2,
2024,Ghost Fire,Konza,Annual,SPB,E,1,40,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,56,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,55,1,3,
2024,Ghost Fire,Konza,Annual,SPB,E,1,58,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,59,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,60,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,66,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,70,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,106,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,300,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,86,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,90,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,143,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,102,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,111,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,117,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,234,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,42,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,120,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,121,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,125,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,127,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,128,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,130,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,140,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,147,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,112,,,
2024,Ghost Fire,Konza,Annual,SPB,E,1,194,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,2,,70,
2024,Ghost Fire,Konza,Annual,SPB,E,2,3,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,4,,2,
2024,Ghost Fire,Konza,Annual,SPB,E,2,5,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,14,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,11,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,12,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,15,,30,
2024,Ghost Fire,Konza,Annual,SPB,E,2,17,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,18,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,21,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,23,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,34,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,33,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,165,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,46,,2,
2024,Ghost Fire,Konza,Annual,SPB,E,2,40,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,56,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,55,1,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,58,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,59,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,60,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,66,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,70,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,106,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,300,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,86,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,90,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,143,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,102,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,111,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,117,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,234,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,42,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,120,3,11,
2024,Ghost Fire,Konza,Annual,SPB,E,2,121,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,125,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,127,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,128,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,130,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,140,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,147,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,112,,,
2024,Ghost Fire,Konza,Annual,SPB,E,2,194,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,2,,60,
2024,Ghost Fire,Konza,Annual,SPB,E,3,3,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,4,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,5,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,14,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,11,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,12,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,15,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,17,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,18,,60,
2024,Ghost Fire,Konza,Annual,SPB,E,3,21,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,23,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,34,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,33,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,165,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,46,,8,
2024,Ghost Fire,Konza,Annual,SPB,E,3,40,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,56,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,55,2,1,
2024,Ghost Fire,Konza,Annual,SPB,E,3,58,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,59,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,60,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,66,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,70,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,106,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,300,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,86,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,90,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,143,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,102,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,111,1,1,
2024,Ghost Fire,Konza,Annual,SPB,E,3,117,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,234,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,42,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,120,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,121,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,125,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,127,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,128,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,130,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,140,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,147,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,112,,,
2024,Ghost Fire,Konza,Annual,SPB,E,3,,,2,Setaria (SK 11:30)
2024,Ghost Fire,Konza,Annual,SPB,E,4,2,,45,
2024,Ghost Fire,Konza,Annual,SPB,E,4,3,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,4,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,5,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,14,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,11,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,12,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,15,,40,
2024,Ghost Fire,Konza,Annual,SPB,E,4,17,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,18,,30,
2024,Ghost Fire,Konza,Annual,SPB,E,4,21,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,23,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,34,1,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,33,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,165,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,46,,2,
2024,Ghost Fire,Konza,Annual,SPB,E,4,40,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,56,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,55,1,1,
2024,Ghost Fire,Konza,Annual,SPB,E,4,58,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,59,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,60,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,66,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,70,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,106,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,300,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,86,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,90,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,143,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,102,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,111,1,1,
2024,Ghost Fire,Konza,Annual,SPB,E,4,117,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,234,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,42,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,120,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,121,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,125,,,
2024,Ghost Fire,Konza,Annual,SPB,E,4,127,,,
